41.4966370562,38.6468834508
41.4653949953,38.5525424877
41.5639845522,38.5732267893
41.5694129068,38.3360356759
41.532921675,38.5460097539
41.5038615241,38.5405936639
41.4353116486,38.6333154678
41.4701468232,38.6602591555
41.5428661401,38.6407594017
41.4806511145,38.646260173
41.5139187706,38.5029000725
41.5176318635,38.5942588916
41.533994107,38.5544646448
41.533994107,38.5544646448
41.4534003329,38.5944490156
41.4534003329,38.5944490156
41.4534003329,38.5944490156
41.4457616926,38.6116910649
41.4457616926,38.6116910649
41.4457616926,38.6116910649
41.4457616926,38.6116910649
41.5014520203,38.5239037688
41.5014520203,38.5239037688
41.5014520203,38.5239037688
41.5014520203,38.5239037688
41.5568937453,38.5460686885
41.5568937453,38.5460686885
41.5568937453,38.5460686885
41.5568937453,38.5460686885
41.5568937453,38.5460686885
41.5107930344,38.5118877348
41.5107930344,38.5118877348
41.5107930344,38.5118877348
41.5107930344,38.5118877348
41.5107930344,38.5118877348
41.5206448663,38.5257778518
41.5206448663,38.5257778518
41.5206448663,38.5257778518
41.5206448663,38.5257778518
41.5206448663,38.5257778518
41.4827794255,38.4207024334
41.4827794255,38.4207024334
41.4827794255,38.4207024334
41.4827794255,38.4207024334
41.4827794255,38.4207024334
41.5119543347,38.5648455677
41.5119543347,38.5648455677
41.5119543347,38.5648455677
41.5119543347,38.5648455677
41.5119543347,38.5648455677
41.4600788184,38.4833483023
41.4600788184,38.4833483023
41.4600788184,38.4833483023
41.4600788184,38.4833483023
41.4600788184,38.4833483023
41.6152559228,38.287983095
41.6152559228,38.287983095
41.6152559228,38.287983095
41.6152559228,38.287983095
41.6152559228,38.287983095
41.521679667,38.6172887743
41.521679667,38.6172887743
41.521679667,38.6172887743
41.521679667,38.6172887743
41.521679667,38.6172887743
41.4830414275,38.5388829455
41.4830414275,38.5388829455
41.4830414275,38.5388829455
41.4830414275,38.5388829455
41.4830414275,38.5388829455
41.5484286899,38.5263954381
41.5484286899,38.5263954381
41.5484286899,38.5263954381
41.5484286899,38.5263954381
41.5484286899,38.5263954381
41.4787790012,38.6468087149
41.4787790012,38.6468087149
41.4787790012,38.6468087149
41.4787790012,38.6468087149
41.4787790012,38.6468087149
41.5618979832,38.4537953585
41.5618979832,38.4537953585
41.5618979832,38.4537953585
41.5618979832,38.4537953585
41.5618979832,38.4537953585
41.6838842031,38.5593328695
41.6838842031,38.5593328695
41.6838842031,38.5593328695
41.6838842031,38.5593328695
41.6838842031,38.5593328695
41.7929571076,38.5126344838
41.7929571076,38.5126344838
41.7929571076,38.5126344838
41.7929571076,38.5126344838
41.7929571076,38.5126344838
41.5461776341,38.49505339
41.5461776341,38.49505339
41.5461776341,38.49505339
41.5461776341,38.49505339
41.5461776341,38.49505339
41.4426767954,38.5211784333
41.4426767954,38.5211784333
41.4426767954,38.5211784333
41.4426767954,38.5211784333
41.4426767954,38.5211784333
41.4758878918,38.4714013688
41.4758878918,38.4714013688
41.4758878918,38.4714013688
41.4758878918,38.4714013688
41.4758878918,38.4714013688
41.4704381962,38.6274283924
41.4704381962,38.6274283924
41.4704381962,38.6274283924
41.4704381962,38.6274283924
41.4704381962,38.6274283924
41.5183299438,38.5004945493
41.5183299438,38.5004945493
41.5183299438,38.5004945493
41.5183299438,38.5004945493
41.5183299438,38.5004945493
41.7531934458,38.4237022858
41.7531934458,38.4237022858
41.7531934458,38.4237022858
41.7531934458,38.4237022858
41.7531934458,38.4237022858
41.4808785032,38.3998036125
41.4808785032,38.3998036125
41.4808785032,38.3998036125
41.4808785032,38.3998036125
41.4808785032,38.3998036125
41.4766864547,38.6093925059
41.4766864547,38.6093925059
41.4766864547,38.6093925059
41.4766864547,38.6093925059
41.4766864547,38.6093925059
-1383.49729257,1074.09362746
-1383.40401405,1074.15528911
-1383.33717079,1074.11580681
-1384.7327477,1073.45232111
-1383.13443776,1074.26204525
-1383.24893329,1074.25108729
-1383.20753317,1074.35169772
-1383.22697511,1074.42232625
