-0.950945941593,-0.165690331685
-0.951092507549,-0.166089199072
-0.951092507549,-0.166089199072
-0.951239047286,-0.166488091445
-0.951239047286,-0.166488091445
-0.951385560696,-0.166887015429
-0.951385560696,-0.166887015429
-0.951532047908,-0.167285976539
-0.951532047908,-0.167285976539
-0.951678509261,-0.167684979365
-0.951678509261,-0.167684979365
-0.951824945529,-0.168084027586
-0.951824945529,-0.168084027586
-0.951971357356,-0.168483124411
-0.951971357356,-0.168483124411
-0.952117742748,-0.168882272923
-0.952117742748,-0.168882272923
-0.952264098073,-0.169281475253
-0.952264098073,-0.169281475253
-0.952410420799,-0.169680734655
-0.952410420799,-0.169680734655
-0.952556709195,-0.170080054848
-0.952556709195,-0.170080054848
-0.952702962318,-0.170479437738
-0.952702962318,-0.170479437738
-0.952849180644,-0.170878882929
-0.952849180644,-0.170878882929
-0.952995365506,-0.171278388644
-0.952995365506,-0.171278388644
-0.953141518575,-0.171677953924
-0.953141518575,-0.171677953924
-0.953287641572,-0.172077578105
-0.953287641572,-0.172077578105
-0.953433736079,-0.172477257407
-0.953433736079,-0.172477257407
-0.953579803359,-0.172876985563
-0.953579803359,-0.172876985563
-0.953725842849,-0.1732767555
-0.953725842849,-0.1732767555
-0.953871850848,-0.17367655855
-0.953871850848,-0.17367655855
-0.954017819448,-0.174076388129
-0.954017819448,-0.174076388129
-0.95416373935,-0.174476240856
-0.95416373935,-0.174476240856
-0.954309601669,-0.174876114903
-0.954309601669,-0.174876114903
-0.954455397031,-0.175276009935
-0.954455397031,-0.175276009935
-0.954601117153,-0.175675925401
-0.954601117153,-0.175675925401
-0.954746754756,-0.176075860703
-0.954746754756,-0.176075860703
-0.954892303855,-0.176475815346
-0.954892303855,-0.176475815346
-0.955037761235,-0.17687579001
-0.955037761235,-0.17687579001
-0.955183126822,-0.177275788214
-0.955183126822,-0.177275788214
-0.955328401801,-0.177675814901
-0.955328401801,-0.177675814901
-0.95547358808,-0.178075874351
-0.95547358808,-0.178075874351
-0.955618687836,-0.17847597042
-0.955618687836,-0.17847597042
-0.955763704325,-0.178876107087
-0.955763704325,-0.178876107087
-0.955908643652,-0.179276288497
-0.955908643652,-0.179276288497
-0.956053513736,-0.179676515343
-0.956053513736,-0.179676515343
-0.956198323062,-0.180076783232
-0.956198323062,-0.180076783232
-0.956343080496,-0.180477083174
-0.956343080496,-0.180477083174
-0.956487794615,-0.180877402668
-0.956487794615,-0.180877402668
-0.956632472896,-0.181277730081
-0.956632472896,-0.181277730081
-0.956777122605,-0.181678055698
-0.956777122605,-0.181678055698
-0.956921750561,-0.18207837162
-0.956921750561,-0.18207837162
-0.957066361117,-0.182478671611
-0.957066361117,-0.182478671611
-0.957210956775,-0.182878950546
-0.957210956775,-0.182878950546
-0.957355540284,-0.183279203228
-0.957355540284,-0.183279203228
-0.957500117005,-0.183679422129
-0.957500117005,-0.183679422129
-0.957644693576,-0.184079598059
-0.957644693576,-0.184079598059
-0.957789274665,-0.184479723654
-0.957789274665,-0.184479723654
-0.957933864985,-0.184879794514
-0.957933864985,-0.184879794514
-0.958078469876,-0.185279807119
-0.958078469876,-0.185279807119
-0.958223093732,-0.185679758586
-0.958223093732,-0.185679758586
-0.958367739858,-0.186079647662
-0.958367739858,-0.186079647662
-0.958512411907,-0.186479473041
-0.958512411907,-0.186479473041
-0.958657113388,-0.186879231773
-0.958657113388,-0.186879231773
-0.958801847669,-0.18727892208
-0.958801847669,-0.18727892208
-0.9589466195,-0.187678544074
-0.9589466195,-0.187678544074
-0.959091435821,-0.18807809883
-0.959091435821,-0.18807809883
-0.959236304698,-0.188477588683
-0.959236304698,-0.188477588683
-0.959381234439,-0.188877015937
-0.959381234439,-0.188877015937
-0.95952623684,-0.18927638209
-0.95952623684,-0.18927638209
-0.959671325672,-0.189675688972
-0.959671325672,-0.189675688972
-0.959816516533,-0.190074940462
-0.959816516533,-0.190074940462
-0.959961826319,-0.190474141872
-0.959961826319,-0.190474141872
-0.960107269657,-0.190873298475
-0.960107269657,-0.190873298475
-0.96025285905,-0.191272415431
-0.96025285905,-0.191272415431
-0.960398605638,-0.191671495261
-0.960398605638,-0.191671495261
-0.960544519381,-0.192070537384
-0.960544519381,-0.192070537384
-0.9606906062,-0.192469543403
-0.9606906062,-0.192469543403
-0.960836867818,-0.192868517624
-0.960836867818,-0.192868517624
-0.960983305273,-0.193267465461
-0.960983305273,-0.193267465461
-0.961129919732,-0.19366639369
-0.961129919732,-0.19366639369
-0.961276712349,-0.194065308729
-0.961276712349,-0.194065308729
-0.961423683957,-0.194464216195
-0.961423683957,-0.194464216195
-0.961570840177,-0.19486312527
-0.961570840177,-0.19486312527
-0.961718191386,-0.195262048948
-0.961718191386,-0.195262048948
-0.961865750046,-0.195660999786
-0.961865750046,-0.195660999786
-0.962013530865,-0.1960599893
-0.962013530865,-0.1960599893
-0.962161547194,-0.196459028632
-0.962161547194,-0.196459028632
-0.962309809428,-0.196858128002
-0.962309809428,-0.196858128002
-0.962458325432,-0.197257296029
-0.962458325432,-0.197257296029
-0.962607101084,-0.197656540301
-0.962607101084,-0.197656540301
-0.96275614132,-0.198055868492
-0.96275614132,-0.198055868492
-0.962905449205,-0.198455289378
-0.962905449205,-0.198455289378
-0.963055025581,-0.198854810092
-0.963055025581,-0.198854810092
-0.963204869712,-0.199254437966
-0.963204869712,-0.199254437966
-0.963354979637,-0.199654182008
-0.963354979637,-0.199654182008
-0.963505351879,-0.200054050725
-0.963505351879,-0.200054050725
-0.96365597997,-0.200454052579
-0.96365597997,-0.200454052579
-0.963806855194,-0.200854195417
-0.963806855194,-0.200854195417
-0.963957968794,-0.201254483301
-0.963957968794,-0.201254483301
-0.964109312596,-0.201654916669
-0.964109312596,-0.201654916669
-0.964260878756,-0.20205549425
-0.964260878756,-0.20205549425
-0.964412656568,-0.202456213903
-0.964412656568,-0.202456213903
-0.964564632472,-0.202857073532
-0.964564632472,-0.202857073532
-0.964716792605,-0.203258070647
-0.964716792605,-0.203258070647
-0.964869123612,-0.203659204233
-0.964869123612,-0.203659204233
-0.96502161221,-0.204060476631
-0.96502161221,-0.204060476631
-0.965174245559,-0.204461890908
-0.965174245559,-0.204461890908
-0.965327011805,-0.20486344896
-0.965327011805,-0.20486344896
-0.965479900461,-0.205265152475
-0.965479900461,-0.205265152475
-0.965632903069,-0.205667004045
-0.965632903069,-0.205667004045
-0.965786012088,-0.206069006536
-0.965786012088,-0.206069006536
-0.965939219557,-0.206471162096
-0.965939219557,-0.206471162096
-0.966092515638,-0.206873476257
-0.966092515638,-0.206873476257
-0.966245887131,-0.207275960616
-0.966245887131,-0.207275960616
-0.966399318932,-0.207678628817
-0.966399318932,-0.207678628817
-0.9665527973,-0.208081491761
-0.9665527973,-0.208081491761
-0.966706310605,-0.208484557105
-0.966706310605,-0.208484557105
-0.966859848434,-0.208887830885
